# step, loss_train, loss_test, metrics_test
1.500000000000000000e+04 3.276367858052253723e-02 7.504673302173614502e-02 4.517100378870964050e-02 3.306351229548454285e-02 1.850343687692657113e-04 1.145438198000192642e-02 1.334004104137420654e-01 1.064635291695594788e-01 1.678999513387680054e-01 3.276367858052253723e-02 7.504673302173614502e-02 4.517100378870964050e-02 3.306351229548454285e-02 1.850343687692657113e-04 1.145438198000192642e-02 1.334004104137420654e-01 1.064635291695594788e-01 1.678999513387680054e-01
1.600000000000000000e+04 2.226385660469532013e-02 4.391404613852500916e-02 2.158324979245662689e-02 1.412571780383586884e-02 3.767317684832960367e-05 4.680308513343334198e-03 6.228162348270416260e-02 4.939001426100730896e-02 6.856745481491088867e-02 2.226385660469532013e-02 4.391404613852500916e-02 2.158324979245662689e-02 1.412571780383586884e-02 3.767317684832960367e-05 4.680308513343334198e-03 6.228162348270416260e-02 4.939001426100730896e-02 6.856745481491088867e-02
1.700000000000000000e+04 1.932159997522830963e-02 2.857553586363792419e-02 1.055585499852895737e-02 4.764060955494642258e-03 3.441055014263838530e-05 1.754704280756413937e-03 2.525041997432708740e-02 2.012294717133045197e-02 2.860450558364391327e-02 1.932159997522830963e-02 2.857553586363792419e-02 1.055585499852895737e-02 4.764060955494642258e-03 3.441055014263838530e-05 1.754704280756413937e-03 2.525041997432708740e-02 2.012294717133045197e-02 2.860450558364391327e-02
1.800000000000000000e+04 1.188915502279996872e-02 2.294709905982017517e-02 6.488793995231389999e-03 9.948867373168468475e-04 5.108407276566140354e-05 6.597841857001185417e-04 9.216996841132640839e-03 7.794178556650876999e-03 1.215500477701425552e-02 1.188915502279996872e-02 2.294709905982017517e-02 6.488793995231389999e-03 9.948867373168468475e-04 5.108407276566140354e-05 6.597841857001185417e-04 9.216996841132640839e-03 7.794178556650876999e-03 1.215500477701425552e-02
1.900000000000000000e+04 1.044145040214061737e-02 2.039406821131706238e-02 5.383637268096208572e-03 2.527991309762001038e-04 2.754223532974720001e-05 7.262505823746323586e-05 3.446529852226376534e-03 3.269037930294871330e-03 5.760577972978353500e-03 1.044145040214061737e-02 2.039406821131706238e-02 5.383637268096208572e-03 2.527991309762001038e-04 2.754223532974720001e-05 7.262505823746323586e-05 3.446529852226376534e-03 3.269037930294871330e-03 5.760577972978353500e-03
2.000000000000000000e+04 8.810226805508136749e-03 1.825614087283611298e-02 5.121836438775062561e-03 5.268459062790498137e-05 3.042157186428084970e-05 8.650255040265619755e-06 1.749476185068488121e-03 1.870121224783360958e-03 3.479062346741557121e-03 8.810226805508136749e-03 1.825614087283611298e-02 5.121836438775062561e-03 5.268459062790498137e-05 3.042157186428084970e-05 8.650255040265619755e-06 1.749476185068488121e-03 1.870121224783360958e-03 3.479062346741557121e-03
2.100000000000000000e+04 1.140252407640218735e-02 1.713080890476703644e-02 6.807781290262937546e-03 4.172173066763207316e-05 8.855527994455769658e-05 2.410510205663740635e-04 1.225962303578853607e-03 1.355188665911555290e-03 2.539996989071369171e-03 1.140252407640218735e-02 1.713080890476703644e-02 6.807781290262937546e-03 4.172173066763207316e-05 8.855527994455769658e-05 2.410510205663740635e-04 1.225962303578853607e-03 1.355188665911555290e-03 2.539996989071369171e-03
2.200000000000000000e+04 1.035364158451557159e-02 1.618383079767227173e-02 1.060103345662355423e-02 2.446027938276529312e-04 1.120506567531265318e-07 2.970384084619581699e-04 9.073530673049390316e-04 1.085500698536634445e-03 2.209439873695373535e-03 1.035364158451557159e-02 1.618383079767227173e-02 1.060103345662355423e-02 2.446027938276529312e-04 1.120506567531265318e-07 2.970384084619581699e-04 9.073530673049390316e-04 1.085500698536634445e-03 2.209439873695373535e-03
2.300000000000000000e+04 6.810286547988653183e-03 1.268922351300716400e-02 5.169766489416360855e-03 3.725872375071048737e-05 5.591500666923820972e-06 1.341104507446289062e-05 7.579568191431462765e-04 8.681074250489473343e-04 1.684272778220474720e-03 6.810286547988653183e-03 1.268922351300716400e-02 5.169766489416360855e-03 3.725872375071048737e-05 5.591500666923820972e-06 1.341104507446289062e-05 7.579568191431462765e-04 8.681074250489473343e-04 1.684272778220474720e-03
2.400000000000000000e+04 6.105105858296155930e-03 1.133161876350641251e-02 4.180497955530881882e-03 7.423704118991736323e-06 1.273185444006230682e-05 2.817250788211822510e-08 6.366114248521625996e-04 7.351909298449754715e-04 1.420513493940234184e-03 6.105105858296155930e-03 1.133161876350641251e-02 4.180497955530881882e-03 7.423704118991736323e-06 1.273185444006230682e-05 2.817250788211822510e-08 6.366114248521625996e-04 7.351909298449754715e-04 1.420513493940234184e-03
2.500000000000000000e+04 6.998154334723949432e-03 1.033251360058784485e-02 4.847255069762468338e-03 3.717727304319851100e-05 1.698319692877703346e-06 3.384229785297065973e-05 5.558948032557964325e-04 6.254385225474834442e-04 1.249789027497172356e-03 6.998154334723949432e-03 1.033251360058784485e-02 4.847255069762468338e-03 3.717727304319851100e-05 1.698319692877703346e-06 3.384229785297065973e-05 5.558948032557964325e-04 6.254385225474834442e-04 1.249789027497172356e-03
2.600000000000000000e+04 5.428194068372249603e-03 9.309127926826477051e-03 3.887727856636047363e-03 1.579615491209551692e-05 6.190822205098811537e-06 6.522608600789681077e-06 4.611599724739789963e-04 5.339350318536162376e-04 1.054663560353219509e-03 5.428194068372249603e-03 9.309127926826477051e-03 3.887727856636047363e-03 1.579615491209551692e-05 6.190822205098811537e-06 6.522608600789681077e-06 4.611599724739789963e-04 5.339350318536162376e-04 1.054663560353219509e-03
2.700000000000000000e+04 5.553080700337886810e-03 8.531879633665084839e-03 4.326027352362871170e-03 5.065555160399526358e-05 2.994429678437882103e-06 5.389593206928111613e-05 4.089679860044270754e-04 4.639283579308539629e-04 9.425368625670671463e-04 5.553080700337886810e-03 8.531879633665084839e-03 4.326027352362871170e-03 5.065555160399526358e-05 2.994429678437882103e-06 5.389593206928111613e-05 4.089679860044270754e-04 4.639283579308539629e-04 9.425368625670671463e-04
2.800000000000000000e+04 2.876886352896690369e-02 1.196453534066677094e-02 1.246876362711191177e-02 2.287739334860816598e-06 1.668622871875413693e-06 6.425547326216474175e-06 3.886837221216410398e-04 5.709814140573143959e-04 1.014538458548486233e-03 2.876886352896690369e-02 1.196453534066677094e-02 1.246876362711191177e-02 2.287739334860816598e-06 1.668622871875413693e-06 6.425547326216474175e-06 3.886837221216410398e-04 5.709814140573143959e-04 1.014538458548486233e-03
2.900000000000000000e+04 4.541175905615091324e-03 7.180189713835716248e-03 3.347017336636781693e-03 8.046890798141248524e-06 6.600781489396467805e-06 2.224711352027952671e-06 3.010520304087549448e-04 3.459006838966161013e-04 6.943289190530776978e-04 4.541175905615091324e-03 7.180189713835716248e-03 3.347017336636781693e-03 8.046890798141248524e-06 6.600781489396467805e-06 2.224711352027952671e-06 3.010520304087549448e-04 3.459006838966161013e-04 6.943289190530776978e-04
3.000000000000000000e+04 6.350649520754814148e-03 7.170557044446468353e-03 4.190775565803050995e-03 7.130438461899757385e-10 1.183621498057618737e-05 1.199753023684024811e-05 2.721942437347024679e-04 3.101378388237208128e-04 6.149839609861373901e-04 6.350649520754814148e-03 7.170557044446468353e-03 4.190775565803050995e-03 7.130438461899757385e-10 1.183621498057618737e-05 1.199753023684024811e-05 2.721942437347024679e-04 3.101378388237208128e-04 6.149839609861373901e-04
3.100000000000000000e+04 9.802415035665035248e-03 7.913371548056602478e-03 1.294854469597339630e-02 7.958685455378144979e-05 6.193195076775737107e-06 1.538938377052545547e-04 3.224883694201707840e-04 2.891722833737730980e-04 6.386367022059857845e-04 9.802415035665035248e-03 7.913371548056602478e-03 1.294854469597339630e-02 7.958685455378144979e-05 6.193195076775737107e-06 1.538938377052545547e-04 3.224883694201707840e-04 2.891722833737730980e-04 6.386367022059857845e-04
3.200000000000000000e+04 6.098446436226367950e-03 6.105879787355661392e-03 4.728479776531457901e-03 3.586901584640145302e-07 5.313167093845549971e-06 8.405186235904693604e-06 2.181074378313496709e-04 2.664929488673806190e-04 5.130586214363574982e-04 6.098446436226367950e-03 6.105879787355661392e-03 4.728479776531457901e-03 3.586901584640145302e-07 5.313167093845549971e-06 8.405186235904693604e-06 2.181074378313496709e-04 2.664929488673806190e-04 5.130586214363574982e-04
3.300000000000000000e+04 4.430706147104501724e-03 5.467025097459554672e-03 3.007472492754459381e-03 3.060804601773270406e-06 6.009458957123570144e-06 4.205503500998020172e-09 1.855003065429627895e-04 2.117378026014193892e-04 4.299061256460845470e-04 4.430706147104501724e-03 5.467025097459554672e-03 3.007472492754459381e-03 3.060804601773270406e-06 6.009458957123570144e-06 4.205503500998020172e-09 1.855003065429627895e-04 2.117378026014193892e-04 4.299061256460845470e-04
3.400000000000000000e+04 1.257595121860504150e-01 1.983112655580043793e-02 3.431099280714988708e-02 5.550982677959837019e-06 3.210105205653235316e-05 1.917802728712558746e-05 3.738150408025830984e-04 7.666597375646233559e-04 1.010600244626402855e-03 1.257595121860504150e-01 1.983112655580043793e-02 3.431099280714988708e-02 5.550982677959837019e-06 3.210105205653235316e-05 1.917802728712558746e-05 3.738150408025830984e-04 7.666597375646233559e-04 1.010600244626402855e-03
3.500000000000000000e+04 3.299950156360864639e-03 4.688971675932407379e-03 2.563695190474390984e-03 1.497109224146697670e-06 2.623803311507799663e-06 1.589105522725731134e-07 1.515076437499374151e-04 1.702545559965074062e-04 3.552986308932304382e-04 3.299950156360864639e-03 4.688971675932407379e-03 2.563695190474390984e-03 1.497109224146697670e-06 2.623803311507799663e-06 1.589105522725731134e-07 1.515076437499374151e-04 1.702545559965074062e-04 3.552986308932304382e-04
3.600000000000000000e+04 4.420041572302579880e-03 4.772052634507417679e-03 2.860677661374211311e-03 8.208189683500677347e-11 6.498275070043746382e-06 8.549573976779356599e-06 1.389043754898011684e-04 1.569497253512963653e-04 3.208598063793033361e-04 4.420041572302579880e-03 4.772052634507417679e-03 2.860677661374211311e-03 8.208189683500677347e-11 6.498275070043746382e-06 8.549573976779356599e-06 1.389043754898011684e-04 1.569497253512963653e-04 3.208598063793033361e-04
3.700000000000000000e+04 8.866868913173675537e-02 1.653953269124031067e-02 3.062888048589229584e-02 5.088659236207604408e-07 4.499281567404977977e-05 2.620747545734047890e-05 2.078176476061344147e-04 5.525887245312333107e-04 6.372398929670453072e-04 8.866868913173675537e-02 1.653953269124031067e-02 3.062888048589229584e-02 5.088659236207604408e-07 4.499281567404977977e-05 2.620747545734047890e-05 2.078176476061344147e-04 5.525887245312333107e-04 6.372398929670453072e-04
3.800000000000000000e+04 2.758383518084883690e-03 3.894237568601965904e-03 2.212414983659982681e-03 2.392775058979168534e-06 2.914111973950639367e-06 2.402848622296005487e-07 1.131612516473978758e-04 1.282252342207357287e-04 2.712336427066475153e-04 2.758383518084883690e-03 3.894237568601965904e-03 2.212414983659982681e-03 2.392775058979168534e-06 2.914111973950639367e-06 2.402848622296005487e-07 1.131612516473978758e-04 1.282252342207357287e-04 2.712336427066475153e-04
3.900000000000000000e+04 2.701403340324759483e-03 3.709518117830157280e-03 2.324054716154932976e-03 5.915737801842624322e-07 8.761546723690116778e-07 1.223816070705652237e-06 1.065399192157201469e-04 1.163448469014838338e-04 2.458060043863952160e-04 2.701403340324759483e-03 3.709518117830157280e-03 2.324054716154932976e-03 5.915737801842624322e-07 8.761546723690116778e-07 1.223816070705652237e-06 1.065399192157201469e-04 1.163448469014838338e-04 2.458060043863952160e-04
4.000000000000000000e+04 3.646731842309236526e-03 3.773409174755215645e-03 2.683379221707582474e-03 1.966554918908514082e-09 2.692213683985755779e-06 4.920617357129231095e-06 9.685152326710522175e-05 1.131963654188439250e-04 2.318892511539161205e-04 3.646731842309236526e-03 3.773409174755215645e-03 2.683379221707582474e-03 1.966554918908514082e-09 2.692213683985755779e-06 4.920617357129231095e-06 9.685152326710522175e-05 1.131963654188439250e-04 2.318892511539161205e-04
4.100000000000000000e+04 2.360914833843708038e-03 3.297420684248209000e-03 1.939036417752504349e-03 2.729899506448418833e-06 1.379332616124884225e-06 6.326044967863708735e-07 8.794455789029598236e-05 9.902273450279608369e-05 2.124942839145660400e-04 2.360914833843708038e-03 3.297420684248209000e-03 1.939036417752504349e-03 2.729899506448418833e-06 1.379332616124884225e-06 6.326044967863708735e-07 8.794455789029598236e-05 9.902273450279608369e-05 2.124942839145660400e-04
4.200000000000000000e+04 2.176293870434165001e-03 3.140402724966406822e-03 1.859374577179551125e-03 1.498276333222747780e-06 1.087521241061040200e-06 3.352761268615722656e-08 7.893238944234326482e-05 8.956262900028377771e-05 1.913207815960049629e-04 2.176293870434165001e-03 3.140402724966406822e-03 1.859374577179551125e-03 1.498276333222747780e-06 1.087521241061040200e-06 3.352761268615722656e-08 7.893238944234326482e-05 8.956262900028377771e-05 1.913207815960049629e-04
4.300000000000000000e+04 2.056458732113242149e-03 2.993689151480793953e-03 1.788044697605073452e-03 1.554832351757795550e-06 1.181979314424097538e-06 6.928166840225458145e-08 7.217747042886912823e-05 8.257778972620144486e-05 1.765152119332924485e-04 2.056458732113242149e-03 2.993689151480793953e-03 1.788044697605073452e-03 1.554832351757795550e-06 1.181979314424097538e-06 6.928166840225458145e-08 7.217747042886912823e-05 8.257778972620144486e-05 1.765152119332924485e-04
4.400000000000000000e+04 1.961067551746964455e-03 2.860773820430040359e-03 1.713069505058228970e-03 1.255671122635249048e-06 1.282529638046980835e-06 1.140870153903961182e-08 6.816362292738631368e-05 7.745028415229171515e-05 1.649093028390780091e-04 1.961067551746964455e-03 2.860773820430040359e-03 1.713069505058228970e-03 1.255671122635249048e-06 1.282529638046980835e-06 1.140870153903961182e-08 6.816362292738631368e-05 7.745028415229171515e-05 1.649093028390780091e-04
4.500000000000000000e+04 1.841407851316034794e-03 2.734176348894834518e-03 1.646914985030889511e-03 1.070679900294635445e-06 1.021908246912062168e-06 1.732041710056364536e-08 6.292264879448339343e-05 7.171212928369641304e-05 1.533497124910354614e-04 1.841407851316034794e-03 2.734176348894834518e-03 1.646914985030889511e-03 1.070679900294635445e-06 1.021908246912062168e-06 1.732041710056364536e-08 6.292264879448339343e-05 7.171212928369641304e-05 1.533497124910354614e-04
4.600000000000000000e+04 1.731045660562813282e-03 2.618133323267102242e-03 1.591312931850552559e-03 1.086526935978326946e-06 7.293422186194220558e-07 9.313225746154785156e-10 5.824517575092613697e-05 6.693336035823449492e-05 1.427076058462262154e-04 1.731045660562813282e-03 2.618133323267102242e-03 1.591312931850552559e-03 1.086526935978326946e-06 7.293422186194220558e-07 9.313225746154785156e-10 5.824517575092613697e-05 6.693336035823449492e-05 1.427076058462262154e-04
4.700000000000000000e+04 1.641855342313647270e-03 2.516438020393252373e-03 1.533056492917239666e-03 9.686336852610111237e-07 6.041091182851232588e-07 1.313310349360108376e-09 5.339739800547249615e-05 6.186820246512070298e-05 1.329012156929820776e-04 1.641855342313647270e-03 2.516438020393252373e-03 1.533056492917239666e-03 9.686336852610111237e-07 6.041091182851232588e-07 1.313310349360108376e-09 5.339739800547249615e-05 6.186820246512070298e-05 1.329012156929820776e-04
4.800000000000000000e+04 1.553906593471765518e-03 2.418487099930644035e-03 1.475512864999473095e-03 1.128679286921396852e-06 5.806223271065391600e-07 2.690649125725030899e-08 5.030764805269427598e-05 5.838672586833126843e-05 1.254369126399978995e-04 1.553906593471765518e-03 2.418487099930644035e-03 1.475512864999473095e-03 1.128679286921396852e-06 5.806223271065391600e-07 2.690649125725030899e-08 5.030764805269427598e-05 5.838672586833126843e-05 1.254369126399978995e-04
4.900000000000000000e+04 1.471910160034894943e-03 2.330616815015673637e-03 1.428515766747295856e-03 9.406803656020201743e-07 6.547927569044986740e-07 4.456524038687348366e-09 4.656540113501250744e-05 5.470875112223438919e-05 1.169687238871119916e-04 1.471910160034894943e-03 2.330616815015673637e-03 1.428515766747295856e-03 9.406803656020201743e-07 6.547927569044986740e-07 4.456524038687348366e-09 4.656540113501250744e-05 5.470875112223438919e-05 1.169687238871119916e-04
5.000000000000000000e+04 1.553024281747639179e-03 2.287836978211998940e-03 1.682882546447217464e-03 2.228489393019117415e-07 6.555646905326284468e-07 3.362074494361877441e-07 4.420686673256568611e-05 5.463436536956578493e-05 1.148108203778974712e-04 1.553024281747639179e-03 2.287836978211998940e-03 1.682882546447217464e-03 2.228489393019117415e-07 6.555646905326284468e-07 3.362074494361877441e-07 4.420686673256568611e-05 5.463436536956578493e-05 1.148108203778974712e-04
5.100000000000000000e+04 1.323004602454602718e-03 2.167677739635109901e-03 1.345671596936881542e-03 5.952470019110478461e-07 5.483818767970660701e-07 3.283275873400270939e-08 4.111517046112567186e-05 4.884333975496701896e-05 1.044246891979128122e-04 1.323004602454602718e-03 2.167677739635109901e-03 1.345671596936881542e-03 5.952470019110478461e-07 5.483818767970660701e-07 3.283275873400270939e-08 4.111517046112567186e-05 4.884333975496701896e-05 1.044246891979128122e-04
5.200000000000000000e+04 1.264363410882651806e-03 2.094038296490907669e-03 1.292930101044476032e-03 6.633090379182249308e-07 5.129559212946332991e-07 5.684341886080801487e-08 3.983720307587645948e-05 4.701532816397957504e-05 1.002401841105893254e-04 1.264363410882651806e-03 2.094038296490907669e-03 1.292930101044476032e-03 6.633090379182249308e-07 5.129559212946332991e-07 5.684341886080801487e-08 3.983720307587645948e-05 4.701532816397957504e-05 1.002401841105893254e-04
5.300000000000000000e+04 1.201306818984448910e-03 2.033516997471451759e-03 1.266033621504902840e-03 3.985805960837751627e-07 5.604533726000227034e-07 2.872584445867687464e-07 3.744558489415794611e-05 4.449230618774890900e-05 9.442804730497300625e-05 1.201306818984448910e-03 2.033516997471451759e-03 1.266033621504902840e-03 3.985805960837751627e-07 5.604533726000227034e-07 2.872584445867687464e-07 3.744558489415794611e-05 4.449230618774890900e-05 9.442804730497300625e-05
5.400000000000000000e+04 1.651930250227451324e-02 5.727123003453016281e-03 1.257350109517574310e-02 2.435683563817292452e-05 1.146190697909332812e-05 1.082951202988624573e-04 1.910747523652389646e-04 6.286978896241635084e-05 2.168092905776575208e-04 1.651930250227451324e-02 5.727123003453016281e-03 1.257350109517574310e-02 2.435683563817292452e-05 1.146190697909332812e-05 1.082951202988624573e-04 1.910747523652389646e-04 6.286978896241635084e-05 2.168092905776575208e-04
5.500000000000000000e+04 1.303229597397148609e-03 1.932905171997845173e-03 1.265029772184789181e-03 8.663628250360488892e-07 8.860015441314317286e-07 6.115442374721169472e-09 3.338753231219016016e-05 4.020738924737088382e-05 8.364420500583946705e-05 1.303229597397148609e-03 1.932905171997845173e-03 1.265029772184789181e-03 8.663628250360488892e-07 8.860015441314317286e-07 6.115442374721169472e-09 3.338753231219016016e-05 4.020738924737088382e-05 8.364420500583946705e-05
5.600000000000000000e+04 1.040281378664076328e-03 1.845013815909624100e-03 1.161838881671428680e-03 6.703178314637625590e-07 3.384229785297065973e-07 5.820766091346740723e-11 3.105166979366913438e-05 3.807764369412325323e-05 7.988351717358455062e-05 1.040281378664076328e-03 1.845013815909624100e-03 1.161838881671428680e-03 6.703178314637625590e-07 3.384229785297065973e-07 5.820766091346740723e-11 3.105166979366913438e-05 3.807764369412325323e-05 7.988351717358455062e-05
5.700000000000000000e+04 9.838185505941510201e-04 1.789889880456030369e-03 1.136019476689398289e-03 5.625972789857769385e-07 1.709142907202476636e-07 9.837094694375991821e-09 2.935392149083781987e-05 3.621013092924840748e-05 7.578824443044140935e-05 9.838185505941510201e-04 1.789889880456030369e-03 1.136019476689398289e-03 5.625972789857769385e-07 1.709142907202476636e-07 9.837094694375991821e-09 2.935392149083781987e-05 3.621013092924840748e-05 7.578824443044140935e-05
5.800000000000000000e+04 4.030019789934158325e-02 6.918059661984443665e-03 2.088933624327182770e-02 1.322801836067810655e-06 5.790247087134048343e-05 2.351647708564996719e-06 3.474068944342434406e-04 6.753135676262900233e-05 2.151091757696121931e-04 4.030019789934158325e-02 6.918059661984443665e-03 2.088933624327182770e-02 1.322801836067810655e-06 5.790247087134048343e-05 2.351647708564996719e-06 3.474068944342434406e-04 6.753135676262900233e-05 2.151091757696121931e-04
5.900000000000000000e+04 9.019883582368493080e-04 1.688705408014357090e-03 1.086912932805716991e-03 5.109088760946178809e-07 1.299522409681230783e-07 1.633088686503469944e-08 2.669725654413923621e-05 3.340915645821951330e-05 6.928286893526092172e-05 9.019883582368493080e-04 1.688705408014357090e-03 1.086912932805716991e-03 5.109088760946178809e-07 1.299522409681230783e-07 1.633088686503469944e-08 2.669725654413923621e-05 3.340915645821951330e-05 6.928286893526092172e-05
6.000000000000000000e+04 1.869818009436130524e-02 5.264609586447477341e-03 1.940873265266418457e-02 4.153452209720853716e-06 2.818153188854921609e-05 1.384938514092937112e-06 1.897242036648094654e-04 5.631938256556168199e-05 1.198727550217881799e-04 1.869818009436130524e-02 5.264609586447477341e-03 1.940873265266418457e-02 4.153452209720853716e-06 2.818153188854921609e-05 1.384938514092937112e-06 1.897242036648094654e-04 5.631938256556168199e-05 1.198727550217881799e-04
